단축종목코드,운용사,ETF명,기초지수,상장일,과세,수익률,총보수,추적오차,괴리율,순자산총액(억),변동성,분류체계,복제방법
A269420,삼성자산운용,KODEX S&P글로벌인프라(합성),S&P Global Infrastructure Index,2017/05/16,배당소득세(보유기간과세),-7.79,0.26,0.0,0.43,0,낮음,주식-업종섹터,합성
A269370,미래에셋자산운용,TIGER S&P글로벌인프라(합성),S&P Global Infrastructure Index,2017/05/16,배당소득세(보유기간과세),-9.95,0.4,0.0,0.33,0,매우낮음,주식-업종섹터,합성
A267770,미래에셋자산운용,TIGER 200선물레버리지,코스피 200 선물지수,2017/04/25,배당소득세(보유기간과세),-35.17,0.09,0.0,0.07,0,높음,주식-시장대표,실물
A267300,미래에셋자산운용,TIGER 코스닥150로우볼,코스닥 150 저변동성,2017/04/25,비과세,-17.00,0.4,0.0,0.0,0,낮음,주식-전략-변동성,실물
A267440,케이비자산운용,KBSTAR 미국장기국채선물(H),S&P U.S. Treasury Bond Futures Excess Return Index,2017/04/20,배당소득세(보유기간과세),-2.85,0.4,0.0,0.16,0,낮음,채권-국공채-장기,실물
A267450,케이비자산운용,KBSTAR 미국장기국채선물인버스(H),S&P U.S. Treasury Bond Futures Excess Return Index,2017/04/20,배당소득세(보유기간과세),3.03,0.4,0.0,0.45,0,매우낮음,채권-국공채-장기,실물
A267490,케이비자산운용,KBSTAR 미국장기국채선물레버리지(합성 H),S&P U.S. Treasury Bond Futures Excess Return Index,2017/04/20,배당소득세(보유기간과세),-6.84,0.5,0.0,-0.01,0,보통,채권-국공채-장기,합성
A267500,케이비자산운용,KBSTAR 미국장기국채선물인버스2X(합성 H),S&P U.S. Treasury Bond Futures Excess Return Index,2017/04/20,배당소득세(보유기간과세),3.85,0.5,0.0,-0.19,0,보통,채권-국공채-장기,합성
A266160,케이비자산운용,KBSTAR 고배당,FnGuide 고배당포커스 지수,2017/04/14,비과세,-16.46,0.2,0.0,0.09,0,매우낮음,주식-전략-배당,실물
A266140,미래에셋자산운용,TIGER 지속배당,WISE 지속배당 지수,2017/03/30,비과세,-14.18,0.29,0.0,0.02,0,낮음,주식-전략-배당,실물
A266360,삼성자산운용,KODEX 미디어&엔터테인먼트,KRX 미디어&엔터테인먼트,2017/03/28,비과세,-21.04,0.45,0.0,-0.49,0,매우높음,주식-업종섹터-정보기술,실물
A266390,삼성자산운용,KODEX 경기소비재,KRX 경기소비재,2017/03/28,비과세,-14.02,0.45,0.0,-0.06,0,낮음,주식-업종섹터-경기소비재,실물
A266410,삼성자산운용,KODEX 필수소비재,KRX 필수소비재,2017/03/28,비과세,-19.55,0.45,0.0,-0.04,0,매우낮음,주식-업종섹터-생활소비재,실물
A266420,삼성자산운용,KODEX 헬스케어,KRX 헬스케어,2017/03/28,비과세,-8.06,0.45,0.0,-0.37,0,매우낮음,주식-업종섹터-헬스케어,실물
A266550,한화자산운용,ARIRANG 중형주저변동50,FnGuide 중형주저변동50지수,2017/03/28,비과세,-19.91,0.23,0.0,0.07,0,높음,주식-규모-중형주,실물
A266370,삼성자산운용,KODEX IT,KRX 정보기술,2017/03/28,비과세,-16.31,0.45,0.0,-0.38,0,매우높음,주식-업종섹터-정보기술,실물
A265690,한국투자신탁운용,KINDEX 러시아MSCI(합성),MSCI Russia 25% Capped Price Return Index,2017/03/21,배당소득세(보유기간과세),-1.26,0.5,0.0,-0.21,0,낮음,주식-시장대표,합성
A263190,한화자산운용,ARIRANG 단기우량채권,KAP Money Market Credit Index(Total Retrun),2017/01/25,배당소득세(보유기간과세),2.05,0.12,0.0,0.01,0,매우낮음,채권-혼합-단기,실물
A261140,미래에셋자산운용,TIGER 우선주,코스피 우선주 지수,2017/01/06,비과세,-22.29,0.29,0.0,-0.25,0,높음,주식-전략-전략테마,실물
A261920,한국투자신탁운용,KINDEX 필리핀MSCI(합성),MSCI Philippines IMI Index,2016/12/28,배당소득세(보유기간과세),-15.33,0.5,0.0,-0.88,0,매우낮음,주식-시장대표,합성
A261240,삼성자산운용,KODEX 미국달러선물,미국달러선물지수,2016/12/27,배당소득세(보유기간과세),6.44,0.25,0.0,-0.02,0,매우낮음,통화-미국달러,실물
A261250,삼성자산운용,KODEX 미국달러선물레버리지,미국달러선물지수,2016/12/27,배당소득세(보유기간과세),10.80,0.45,0.0,0.03,0,매우낮음,통화-미국달러,실물
A261260,삼성자산운용,KODEX 미국달러선물인버스2X,미국달러선물지수,2016/12/27,배당소득세(보유기간과세),-10.82,0.45,0.0,-0.02,0,매우낮음,통화-미국달러,실물
A261270,삼성자산운용,KODEX 미국달러선물인버스,미국달러선물지수,2016/12/27,배당소득세(보유기간과세),-4.92,0.45,0.0,-0.1,0,매우낮음,통화-미국달러,실물
A261220,삼성자산운용,KODEX WTI원유선물(H),S&P GSCI Crude Oil Index ER,2016/12/27,배당소득세(보유기간과세),-20.26,0.35,0.0,0.24,0,매우높음,원자재-에너지-원유,실물
A261120,미래에셋자산운용,TIGER 미국달러선물인버스2X,미국달러선물지수,2016/12/27,배당소득세(보유기간과세),-10.33,0.47,0.0,0.21,0,매우낮음,통화-미국달러,실물
A261110,미래에셋자산운용,TIGER 미국달러선물레버리지,미국달러선물지수,2016/12/27,배당소득세(보유기간과세),10.51,0.47,0.0,0.01,0,매우낮음,통화-미국달러,실물
A260200,키움투자자산운용,KOSEF 배당바이백Plus,WISE 배당바이백플러스 지수,2016/12/16,비과세,-9.20,0.4,0.0,0.07,0,매우낮음,주식-전략-전략테마,실물
A260270,키움투자자산운용,KOSEF 저PBR가중,FnGuide 저BPR 가중 지수,2016/12/16,비과세,-13.37,0.4,0.0,0.1,0,보통,주식-전략-가치,실물
A261070,미래에셋자산운용,TIGER 코스닥150바이오테크,코스닥 150 생명기술,2016/12/15,비과세,-14.50,0.4,0.0,0.26,0,높음,주식-업종섹터-헬스케어,실물
A261060,미래에셋자산운용,TIGER 코스닥150IT,코스닥 150 정보기술,2016/12/15,비과세,-34.29,0.4,0.0,-0.01,0,매우낮음,주식-업종섹터-정보기술,실물
A256750,삼성자산운용,KODEX 심천ChiNext(합성),SZSE ChiNext Price Index,2016/11/08,배당소득세(보유기간과세),-30.74,0.47,0.0,0.38,0,낮음,주식-시장대표,합성
A256450,한화자산운용,ARIRANG 심천차이넥스트(합성),SZSE ChiNext Price Index,2016/11/08,배당소득세(보유기간과세),-31.12,0.5,0.0,-0.06,0,매우낮음,주식-시장대표,합성
A256440,한국투자신탁운용,KINDEX 인도네시아MSCI(합성),MSCI Indonesia Index,2016/11/01,배당소득세(보유기간과세),-8.57,0.7,0.0,-0.44,0,낮음,주식-시장대표,합성
A252730,케이비자산운용,KBSTAR 모멘텀로우볼,FnGuide 모멘텀&로우볼 지수,2016/10/14,비과세,-17.96,0.35,0.0,0.02,0,매우낮음,주식-전략-성장,실물
A252720,케이비자산운용,KBSTAR 모멘텀밸류,FnGuide 모멘텀&밸류 지수,2016/10/14,비과세,-19.56,0.35,0.0,0.02,0,매우낮음,주식-전략-성장,실물
A253990,미래에셋자산운용,TIGER 대만TAIEX선물(H),TAIEX 지수,2016/10/07,배당소득세(보유기간과세),-4.18,0.3,0.0,-0.76,0,보통,주식-시장대표,실물
A253150,한화자산운용,ARIRANG 200선물레버리지,코스피 200 선물지수,2016/09/29,배당소득세(보유기간과세),-35.38,0.06,0.0,0.08,0,보통,주식-시장대표,실물
A253290,케이비자산운용,KBSTAR 헬스케어채권혼합,FnGuide 헬스케어 채권혼합 지수,2016/09/23,배당소득세(보유기간과세),-0.88,0.35,0.0,0.01,0,매우낮음,혼합자산-주식+채권,실물
A253280,케이비자산운용,KBSTAR 헬스케어,FnGuide 헬스케어 지수,2016/09/23,비과세,-10.90,0.45,0.0,0.03,0,낮음,주식-업종섹터-헬스케어,실물
A253160,한화자산운용,ARIRANG 200선물인버스2X,코스피 200 선물지수,2016/09/22,배당소득세(보유기간과세),43.01,0.06,0.0,-0.31,0,보통,주식-시장대표,실물
A252710,미래에셋자산운용,TIGER 200선물인버스2X,코스피 200 선물지수,2016/09/22,배당소득세(보유기간과세),42.48,0.09,0.0,-0.34,0,높음,주식-시장대표,실물
A252670,삼성자산운용,KODEX 200선물인버스2X,코스피 200 선물지수,2016/09/22,배당소득세(보유기간과세),42.03,0.64,0.0,-0.58,0,보통,주식-시장대표,실물
A252420,케이비자산운용,KBSTAR 200선물인버스2X,코스피 200 선물지수,2016/09/22,배당소득세(보유기간과세),42.35,0.6,0.0,-0.39,0,보통,주식-시장대표,실물
A253230,키움투자자산운용,KOSEF 200선물인버스2X,코스피 200 선물지수,2016/09/22,배당소득세(보유기간과세),41.01,0.46,0.0,-0.46,0,보통,주식-시장대표,실물
A252650,삼성자산운용,KODEX 200동일가중,코스피 200 동일가중지수,2016/09/20,비과세,-12.82,0.25,0.0,0.14,0,높음,주식-시장대표,실물
A252000,미래에셋자산운용,TIGER 200동일가중,코스피 200 동일가중지수,2016/09/20,비과세,-12.62,0.25,0.0,0.09,0,낮음,주식-시장대표,실물
A252410,케이비자산운용,KBSTAR 200선물인버스,코스피 200 선물지수,2016/09/12,배당소득세(보유기간과세),21.02,0.6,0.0,-0.12,0,매우낮음,주식-시장대표,실물
A252400,케이비자산운용,KBSTAR 200선물레버리지,코스피 200 선물지수,2016/09/12,배당소득세(보유기간과세),-35.45,0.6,0.0,0.19,0,보통,주식-시장대표,실물
A253240,키움투자자산운용,KOSEF 200선물인버스,코스피 200 선물지수,2016/09/12,배당소득세(보유기간과세),20.67,0.46,0.0,-0.09,0,낮음,주식-시장대표,실물
A253250,키움투자자산운용,KOSEF 200선물레버리지,코스피 200 선물지수,2016/09/12,배당소득세(보유기간과세),-35.65,0.46,0.0,0.25,0,보통,주식-시장대표,실물
A251890,한국투자신탁운용,KINDEX 코스닥(합성),코스닥지수,2016/09/06,배당소득세(보유기간과세),-15.69,0.3,0.0,0.1,0,매우낮음,주식-시장대표,합성
A251350,삼성자산운용,KODEX 선진국MSCI World,MSCI World,2016/08/17,배당소득세(해외주식투자전용ETF),-6.96,0.36,0.0,0.48,0,매우높음,주식-시장대표,실물
A251600,한화자산운용,ARIRANG 고배당주채권혼합,FnGuide 고배당 채권혼합 지수,2016/08/11,배당소득세(보유기간과세),-3.22,0.2,0.0,-0.04,0,매우낮음,혼합자산-주식+채권,실물
A251590,한화자산운용,ARIRANG 고배당저변동50,FnGuide 고배당저변동50 지수,2016/08/11,비과세,-13.48,0.23,0.0,0.12,0,매우낮음,주식-전략-배당,실물
A250780,미래에셋자산운용,TIGER 코스닥150선물인버스,F-코스닥150 지수,2016/08/10,배당소득세(보유기간과세),11.63,0.32,0.0,-0.21,0,매우낮음,주식-시장대표,실물
A250730,케이비자산운용,KBSTAR 차이나HSCEI(H),Hang Seng China H,2016/08/10,배당소득세(해외주식투자전용ETF),-13.43,0.4,0.0,0.19,0,매우낮음,주식-시장대표,실물
A251340,삼성자산운용,KODEX 코스닥150선물인버스,F-코스닥150 지수,2016/08/10,배당소득세(보유기간과세),10.70,0.64,0.0,-0.31,0,매우낮음,주식-시장대표,실물
A245350,미래에셋자산운용,TIGER 유로스탁스배당30,Euro STOXX Select Dividend 30,2016/07/01,배당소득세(해외주식투자전용ETF),-16.73,0.35,0.0,0.45,0,보통,주식-전략-배당,실물
A245340,미래에셋자산운용,TIGER 미국다우존스30,Dow Jones Industrial Average,2016/07/01,배당소득세(해외주식투자전용ETF),-3.75,0.35,0.0,-0.01,0,매우높음,주식-시장대표,실물
A245710,한국투자신탁운용,KINDEX 베트남VN30(합성),VN30 Index(PR),2016/07/01,배당소득세(보유기간과세),-9.73,0.7,0.0,0.8,0,매우낮음,주식-시장대표,합성
A248260,미래에셋자산운용,TIGER 일본TOPIX헬스케어(합성),TOPIX-17 Pharmaceutical Index,2016/07/01,배당소득세(보유기간과세),-0.64,0.4,0.0,0.16,0,매우높음,주식-업종섹터-헬스케어,합성
A248270,미래에셋자산운용,TIGER S&P글로벌헬스케어(합성),S&P Global 1200 Health Care Index,2016/07/01,배당소득세(보유기간과세),4.82,0.4,0.0,0.41,0,낮음,주식-업종섹터-헬스케어,합성
A247790,삼성자산운용,KODEX 성장투자,FnGuide 성장투자형 지수,2016/06/24,비과세,-20.47,0.45,0.0,-0.3,0,높음,주식-전략-성장,실물
A247780,삼성자산운용,KODEX 가치투자,FnGuide 가치투자형 지수,2016/06/24,비과세,-13.78,0.45,0.0,0.09,0,매우낮음,주식-전략-가치,실물
A247800,삼성자산운용,KODEX 턴어라운드투자,FnGuide 턴어라운드투자형 지수,2016/06/24,비과세,4.60,0.45,0.0,0.02,0,보통,주식-전략-혼합/퀀트,실물
A245360,미래에셋자산운용,TIGER 차이나HSCEI,Hang Seng China H,2016/06/16,배당소득세(해외주식투자전용ETF),-12.01,0.35,0.0,0.41,0,보통,주식-시장대표,실물
A243890,미래에셋자산운용,TIGER 200에너지화학레버리지,코스피 200 에너지/화학,2016/05/13,배당소득세(보유기간과세),-34.00,0.69,0.0,-0.42,0,높음,주식-업종섹터-에너지화학,실물
A244580,삼성자산운용,KODEX 바이오,FnGuide 바이오 지수,2016/05/13,비과세,-5.70,0.45,0.0,0.03,0,매우낮음,주식-업종섹터-업종테마,실물
A244620,삼성자산운용,KODEX 모멘텀Plus,FnGuide 모멘텀 Plus 지수,2016/05/13,비과세,-17.01,0.3,0.0,0.09,0,매우낮음,주식-전략-성장,실물
A244660,삼성자산운용,KODEX 퀄리티Plus,FnGuide 퀄리티 Plus 지수,2016/05/13,비과세,-12.22,0.3,0.0,0.02,0,높음,주식-전략-혼합/퀀트,실물
A243880,미래에셋자산운용,TIGER 200IT레버리지,코스피 200 정보기술,2016/05/13,배당소득세(보유기간과세),-40.75,0.69,0.0,-0.42,0,매우높음,주식-업종섹터-정보기술,실물
A244670,삼성자산운용,KODEX 밸류Plus,FnGuide 벨류 Plus 지수,2016/05/13,비과세,-15.25,0.3,0.0,0.02,0,낮음,주식-전략-가치,실물
A236350,미래에셋자산운용,TIGER 인도니프티50레버리지(합성),Nifty 50 Index,2016/05/13,배당소득세(보유기간과세),-6.77,0.59,0.0,0.67,0,매우낮음,주식-시장대표,합성
A241390,케이비자산운용,KBSTAR V&S셀렉트밸류채권혼합,FnGuide 셀렉트벨류 채권혼합지수,2016/04/12,배당소득세(보유기간과세),-4.21,0.23,0.0,-0.02,0,매우낮음,혼합자산-주식+채권,실물
A241180,미래에셋자산운용,TIGER 일본니케이225,Nikkei 225,2016/03/31,배당소득세(해외주식투자전용ETF),-8.19,0.35,0.0,-0.41,0,매우높음,주식-시장대표,실물
A239660,한화자산운용,ARIRANG 우량회사채50 1년,KOBI HALF CREDIT Index(총수익),2016/03/22,배당소득세(보유기간과세),2.22,0.14,0.0,-0.01,0,매우낮음,채권-회사채,실물
A238720,한국투자신탁운용,KINDEX 일본Nikkei225(H),Nikkei 225,2016/03/03,배당소득세(해외주식투자전용ETF),-10.36,0.3,0.0,0.51,0,매우높음,주식-시장대표,실물
A238670,한화자산운용,ARIRANG 스마트베타Quality채권혼합,WISE-KAP 스마트베타 Quality 채권혼합지수,2016/02/24,배당소득세(보유기간과세),-2.72,0.2,0.0,0.02,0,매우낮음,혼합자산-주식+채권,실물
A234310,케이비자산운용,KBSTAR V&S셀렉트밸류,FnGuide 셀렉트 밸류 지수,2016/02/02,비과세,-14.48,0.3,0.0,0.01,0,매우낮음,주식-전략-가치,실물
A237350,삼성자산운용,KODEX 코스피100,코스피 100,2016/01/27,비과세,-19.28,0.15,0.0,-0.19,0,매우낮음,주식-시장대표,실물
A237370,삼성자산운용,KODEX 배당성장채권혼합,배당성장채권혼합지수,2016/01/27,배당소득세(보유기간과세),-5.26,0.19,0.0,-0.01,0,매우낮음,혼합자산-주식+채권,실물
A237440,미래에셋자산운용,TIGER 경기방어채권혼합,경기방어소비재 채권혼합 지수,2016/01/27,배당소득세(보유기간과세),-4.51,0.2,0.0,0.04,0,매우낮음,혼합자산-주식+채권,실물
A236460,한화자산운용,ARIRANG 스마트베타 LowVOL,WISE 스마트베타 LowVOL 지수,2016/01/12,비과세,-15.24,0.35,0.0,0.01,0,매우낮음,주식-전략-변동성,실물
A233160,미래에셋자산운용,TIGER 코스닥150 레버리지,코스닥 150,2015/12/17,배당소득세(보유기간과세),-38.67,0.32,0.0,-0.25,0,매우낮음,주식-시장대표,실물
A233740,삼성자산운용,KODEX 코스닥150 레버리지,코스닥 150,2015/12/17,배당소득세(보유기간과세),-39.44,0.64,0.0,-0.48,0,보통,주식-시장대표,실물
A232590,한국투자신탁운용,KINDEX 골드선물 인버스2X(합성 H),S&P WCI Gold Excess Return Index,2015/12/03,배당소득세(보유기간과세),3.36,0.49,0.0,0.2,0,보통,원자재-금속-금,합성
A230480,키움투자자산운용,KOSEF 미국달러선물 인버스2X(합성),미국달러선물지수,2015/11/16,배당소득세(보유기간과세),-11.90,0.64,0.0,0.07,0,매우낮음,통화-미국달러,합성
A232080,미래에셋자산운용,TIGER 코스닥150,코스닥 150,2015/11/12,비과세,-16.85,0.19,0.0,-0.04,0,매우낮음,주식-시장대표,실물
A228820,미래에셋자산운용,TIGER KTOP30,KTOP 30,2015/10/14,비과세,-19.47,0.25,0.0,-0.31,0,높음,주식-시장대표,실물
A229720,삼성자산운용,KODEX KTOP30,KTOP 30,2015/10/14,비과세,-18.58,0.25,0.0,-0.27,0,매우낮음,주식-시장대표,실물
A228800,미래에셋자산운용,TIGER 여행레저,WISE 여행레저 지수,2015/10/07,비과세,7.02,0.5,0.0,-0.08,0,매우높음,주식-업종섹터-업종테마,실물
A228790,미래에셋자산운용,TIGER 화장품,WISE 화장품 지수,2015/10/07,비과세,-23.84,0.5,0.0,-0.07,0,매우높음,주식-업종섹터-업종테마,실물
A228810,미래에셋자산운용,TIGER 미디어컨텐츠,WISE 미디어컨텐츠 지수,2015/10/07,비과세,-1.71,0.5,0.0,0.03,0,매우낮음,주식-업종섹터-업종테마,실물
A229200,삼성자산운용,KODEX 코스닥 150,코스닥 150,2015/10/01,비과세,-17.28,0.25,0.0,-0.32,0,낮음,주식-시장대표,실물
A227830,한화자산운용,ARIRANG 코스피,코스피,2015/09/23,비과세,-16.90,0.2,0.0,0.07,0,매우낮음,주식-시장대표,실물
A227570,미래에셋자산운용,TIGER 우량가치,FnGuide 퀄리티밸류 지수,2015/09/23,비과세,-13.32,0.4,0.0,0.14,0,보통,주식-전략-가치,실물
A227560,미래에셋자산운용,TIGER 200 생활소비재,코스피 200 생활소비재,2015/09/23,비과세,-12.11,0.4,0.0,-0.1,0,매우낮음,주식-업종섹터-생활소비재,실물
A227550,미래에셋자산운용,TIGER 200 산업재,코스피 200 산업재,2015/09/23,비과세,-12.64,0.4,0.0,-0.14,0,매우높음,주식-업종섹터-산업재,실물
A227540,미래에셋자산운용,TIGER 200 헬스케어,코스피 200 헬스케어,2015/09/23,비과세,-14.79,0.4,0.0,-0.3,0,매우낮음,주식-업종섹터-헬스케어,실물
A226980,삼성자산운용,KODEX 200 중소형,코스피 200 중소형주지수,2015/09/01,비과세,-11.03,0.3,0.0,0.0,0,낮음,주식-규모-중형주,실물
A226810,교보악사자산운용,파워 단기채,KAP 단기채권 지수(총수익),2015/08/26,배당소득세(보유기간과세),1.73,0.12,0.0,0.0,0,매우낮음,채권-혼합-단기,실물
A226490,삼성자산운용,KODEX 코스피,코스피,2015/08/24,비과세,-16.67,0.3,0.0,0.02,0,낮음,주식-시장대표,실물
A226380,한국투자신탁운용,KINDEX 한류,FnGuide 한류스타 지수,2015/08/19,비과세,-9.34,0.5,0.0,0.28,0,보통,주식-전략-전략테마,실물
A225800,키움투자자산운용,KOSEF 미국달러선물 레버리지(합성),미국달러선물지수,2015/08/10,배당소득세(보유기간과세),9.39,0.64,0.0,0.0,0,매우낮음,통화-미국달러,합성
A225030,미래에셋자산운용,TIGER 미국S&P500선물인버스(H),S&P 500 Futures Total Return Index,2015/07/29,배당소득세(보유기간과세),6.22,0.59,0.0,-0.01,0,매우높음,주식-시장대표,실물
A225060,미래에셋자산운용,TIGER 이머징마켓MSCI레버리지(합성 H),MSCI EM Index,2015/07/29,배당소득세(보유기간과세),-35.13,0.59,0.0,-0.17,0,매우낮음,주식-시장대표,합성
A225050,미래에셋자산운용,TIGER 유로스탁스레버리지(합성 H),EURO STOXX 50 Index,2015/07/29,배당소득세(보유기간과세),-31.69,0.59,0.0,1.9,0,매우높음,주식-시장대표,합성
A225040,미래에셋자산운용,TIGER 미국S&P500레버리지(합성 H),S&P 500,2015/07/29,배당소득세(보유기간과세),-19.92,0.59,0.0,-0.9,0,매우높음,주식-시장대표,합성
A225130,한국투자신탁운용,KINDEX 골드선물 레버리지(합성 H),S&P WCI Gold Excess Return Index,2015/07/28,배당소득세(보유기간과세),-8.52,0.49,0.0,-0.37,0,낮음,원자재-금속-금,합성
A222200,한화자산운용,ARIRANG 스마트베타 Quality,WISE 스마트베타 QUALITY INDEX,2015/06/29,비과세,-14.20,0.35,0.0,0.02,0,낮음,주식-전략-혼합/퀀트,실물
A222190,한화자산운용,ARIRANG 스마트베타 Momentum,WISE 스마트베타 MOMENTUM INDEX,2015/06/29,비과세,-13.91,0.35,0.0,0.16,0,매우낮음,주식-전략-성장,실물
A222180,한화자산운용,ARIRANG 스마트베타 Value,WISE 스마트베타 VALUE INDEX,2015/06/29,비과세,-15.71,0.35,0.0,0.08,0,낮음,주식-전략-가치,실물
A223190,삼성자산운용,KODEX 200가치저변동,코스피 200 가치저변동성,2015/06/26,비과세,-17.24,0.3,0.0,0.06,0,매우낮음,주식-전략-가치,실물
A217780,미래에셋자산운용,TIGER 차이나CSI300인버스(합성),CSI 300 Index,2015/06/10,배당소득세(보유기간과세),24.78,0.59,0.0,-0.59,0,매우낮음,주식-시장대표,합성
A220130,신한비엔피파리바자산,SMART 중국본토 중소형 CSI500(합성 H),CSI 500 지수,2015/06/08,배당소득세(보유기간과세),-36.48,0.6,0.0,0.4,0,매우낮음,주식-시장대표,합성
A219390,케이비자산운용,KBSTAR 미국S&P원유생산기업(합성 H),S&P Oil & Gas Exploration & Production Select Industry Index(PR),2015/06/02,배당소득세(보유기간과세),-29.03,0.25,0.0,-0.31,0,매우높음,주식-업종섹터-에너지화학,합성
A219480,삼성자산운용,KODEX 미국S&P500선물(H),S&P 500 Futures Total Return Index,2015/05/29,배당소득세(보유기간과세),-7.59,0.25,0.0,0.03,0,매우높음,주식-시장대표,실물
A219900,한국투자신탁운용,KINDEX 중국본토CSI300레버리지(합성),CSI 300 Index,2015/05/28,배당소득세(보유기간과세),-47.93,0.5,0.0,1.12,0,매우낮음,주식-시장대표,합성
A217790,미래에셋자산운용,TIGER 가격조정,FnGuide Contrarian Index,2015/04/29,비과세,-18.84,0.29,0.0,0.04,0,낮음,주식-전략-성장,실물
A217770,미래에셋자산운용,TIGER 원유선물인버스(H),S&P GSCI Crude Oil Index ER,2015/04/29,배당소득세(보유기간과세),13.43,0.7,0.0,-0.47,0,매우높음,원자재-에너지-원유,실물
A218420,삼성자산운용,KODEX 미국S&P에너지(합성),S&P Select Sector Energy Index,2015/04/28,배당소득세(보유기간과세),-16.49,0.25,0.0,0.4,0,매우높음,주식-업종섹터-에너지화학,합성
A215620,흥국자산운용,흥국 S&P코리아로우볼,S&P Korea 저변동성 지수,2015/03/25,비과세,-11.79,0.4,0.0,-0.44,0,매우낮음,주식-전략-변동성,실물
A214980,삼성자산운용,KODEX 단기채권PLUS,KRW Cash PLUS 지수(총수익),2015/03/03,배당소득세(보유기간과세),0.01,0.15,0.0,0.0,0,매우낮음,채권-혼합-단기,실물
A213630,한화자산운용,ARIRANG 미국다우존스고배당주(합성 H),Dow Jones U.S Select Dividend Index(시장가격지수),2015/01/26,배당소득세(보유기간과세),-9.41,0.4,0.0,-0.48,0,매우높음,주식-전략-배당,합성
A213610,삼성자산운용,KODEX 삼성그룹밸류,WISE 삼성그룹 밸류 인덱스,2015/01/08,비과세,-5.77,0.15,0.0,0.12,0,보통,주식-전략-기업그룹,실물
A211900,삼성자산운용,KODEX 배당성장,코스피 배당성장 50,2014/12/17,비과세,-20.83,0.15,0.0,0.04,0,보통,주식-전략-배당,실물
A211260,한국투자신탁운용,KINDEX 배당성장,코스피 배당성장 50,2014/12/17,비과세,-20.24,0.15,0.0,0.02,0,보통,주식-전략-배당,실물
A211560,미래에셋자산운용,TIGER 배당성장,코스피 배당성장 50,2014/12/17,비과세,-20.15,0.15,0.0,0.01,0,높음,주식-전략-배당,실물
A211210,디비자산운용,마이티 코스피고배당,코스피 고배당 50,2014/12/12,비과세,-14.95,0.28,0.0,-0.18,0,낮음,주식-전략-배당,실물
A210780,미래에셋자산운용,TIGER 코스피고배당,코스피 고배당 50,2014/12/05,비과세,-14.28,0.29,0.0,0.07,0,보통,주식-전략-배당,실물
A208470,신한비엔피파리바자산,SMART 선진국MSCI World(합성 H),MSCI World,2014/11/24,배당소득세(보유기간과세),-9.88,0.35,0.0,0.41,0,매우높음,주식-시장대표,합성
A205720,한국투자신탁운용,KINDEX 일본TOPIX인버스(합성 H),TOPIX,2014/09/29,배당소득세(보유기간과세),13.87,0.5,0.0,-0.43,0,매우높음,주식-시장대표,합성
A204450,삼성자산운용,KODEX China H 레버리지(H),Hang Seng China H,2014/09/12,배당소득세(보유기간과세),-28.85,0.64,0.0,0.71,0,매우낮음,주식-시장대표,실물
A204480,미래에셋자산운용,TIGER 차이나CSI300레버리지(합성),CSI 300 Index,2014/09/01,배당소득세(보유기간과세),-47.96,0.59,0.0,0.1,0,보통,주식-시장대표,합성
A203780,미래에셋자산운용,TIGER 미국나스닥바이오,NASDAQ Biotechnology 지수(시장가격지수),2014/08/27,배당소득세(해외주식투자전용ETF),-8.01,0.3,0.0,0.55,0,매우높음,주식-업종섹터-헬스케어,실물
A204420,한화자산운용,ARIRANG 차이나H 레버리지(합성 H),Hang Seng China H,2014/08/25,배당소득세(보유기간과세),-30.74,0.8,0.0,0.11,0,낮음,주식-시장대표,합성
A200250,키움투자자산운용,KOSEF 인도Nifty50(합성),Nifty 50 Index,2014/06/26,배당소득세(보유기간과세),-2.59,0.49,0.0,0.11,0,매우낮음,주식-시장대표,합성
A196030,한국투자신탁운용,KINDEX 일본TOPIX레버리지(H),TOPIX,2014/06/16,배당소득세(보유기간과세),-32.93,0.5,0.0,0.34,0,매우높음,주식-시장대표,실물
A196220,케이비자산운용,KBSTAR 일본TOPIX레버리지(H),TOPIX,2014/06/16,배당소득세(보유기간과세),-33.14,0.5,0.0,0.18,0,매우높음,주식-시장대표,실물
A200030,삼성자산운용,KODEX 미국S&P산업재(합성),S&P Select Sector Industrial Index,2014/06/12,배당소득세(보유기간과세),-11.93,0.25,0.0,0.61,0,매우높음,주식-업종섹터-산업재,합성
A200020,삼성자산운용,KODEX 미국S&P IT(합성),S&P Select Sector Technology Index,2014/06/12,배당소득세(보유기간과세),-0.85,0.25,0.0,0.05,0,매우높음,주식-업종섹터-정보기술,합성
A200040,삼성자산운용,KODEX 미국S&P금융(합성),S&P Select Sector Financials Index,2014/06/12,배당소득세(보유기간과세),-11.90,0.25,0.0,0.52,0,매우높음,주식-업종섹터-금융,합성
A196230,케이비자산운용,KBSTAR 단기통안채,KIS 통안채 5개월 지수(총수익),2014/05/19,배당소득세(보유기간과세),0.61,0.13,0.0,0.0,0,매우낮음,채권-국공채-단기,실물
A195980,한화자산운용,ARIRANG 신흥국MSCI(합성 H),MSCI EM Index,2014/05/13,배당소득세(보유기간과세),-16.23,0.5,0.0,0.12,0,매우낮음,주식-시장대표,합성
A195970,한화자산운용,ARIRANG 선진국MSCI(합성 H),MSCI EAFE Index,2014/05/13,배당소득세(보유기간과세),-15.91,0.5,0.0,0.19,0,보통,주식-시장대표,합성
